Date,ControlPoint,Beishang,Nanxia,NetFlow
2024-03-13,Lok Ma Chau Spur Line,48171,-10944,37227
2024-03-13,Heung Yuen Wai,23704,-10392,13312
2024-03-13,Lok Ma Chau,7984,-1989,5995
2024-03-13,Man Kam To,1467,-329,1138
2024-03-13,Sha Tau Kok,0,0,0
2024-03-13,Shenzhen Bay,24707,-8427,16280
2024-03-14,Express Rail Link West Kowloon,13020,-11354,1666
2024-03-14,Hung Hom,0,0,0
2024-03-14,Lo Wu,56918,-10030,46888
2024-03-14,Lok Ma Chau Spur Line,49656,-11302,38354
2024-03-14,Heung Yuen Wai,25177,-8349,16828
2024-03-14,Lok Ma Chau,8131,-1909,6222
2024-03-14,Man Kam To,1523,-278,1245
2024-03-14,Sha Tau Kok,0,0,0
2024-03-14,Shenzhen Bay,25317,-8153,17164
2024-03-15,Express Rail Link West Kowloon,19959,-15330,4629
2024-03-15,Hung Hom,0,0,0
2024-03-15,Lo Wu,69724,-11450,58274
2024-03-15,Lok Ma Chau Spur Line,61372,-12421,48951
2024-03-15,Heung Yuen Wai,28092,-6244,21848
2024-03-15,Lok Ma Chau,10530,-2354,8176
2024-03-15,Man Kam To,1682,-335,1347
2024-03-15,Sha Tau Kok,0,0,0
2024-03-15,Shenzhen Bay,35345,-9759,25586
2024-03-16,Express Rail Link West Kowloon,21183,-30266,-9083
2024-03-16,Hung Hom,0,0,0
2024-03-16,Lo Wu,96866,-19609,77257
2024-03-16,Lok Ma Chau Spur Line,86592,-26877,59715
2024-03-16,Heung Yuen Wai,37846,-11949,25897
2024-03-16,Lok Ma Chau,15696,-2916,12780
2024-03-16,Man Kam To,1335,-568,767
2024-03-16,Sha Tau Kok,0,0,0
2024-03-16,Shenzhen Bay,44502,-17942,26560
2024-03-17,Express Rail Link West Kowloon,12608,-16769,-4161
2024-03-17,Hung Hom,0,0,0
2024-03-17,Lo Wu,71652,-14142,57510
2024-03-17,Lok Ma Chau Spur Line,65512,-18417,47095
2024-03-17,Heung Yuen Wai,32958,-12799,20159
2024-03-17,Lok Ma Chau,12205,-2440,9765
2024-03-17,Man Kam To,1132,-392,740
2024-03-17,Sha Tau Kok,0,0,0
2024-03-17,Shenzhen Bay,34898,-12018,22880
2024-03-18,Express Rail Link West Kowloon,12428,-13237,-809
2024-03-18,Hung Hom,0,0,0
2024-03-18,Lo Wu,56490,-11844,44646
2024-03-18,Lok Ma Chau Spur Line,48552,-11660,36892
2024-03-18,Heung Yuen Wai,22840,-10204,12636
2024-03-18,Lok Ma Chau,7945,-2852,5093
2024-03-18,Man Kam To,1553,-375,1178
2024-03-18,Sha Tau Kok,0,0,0
2024-03-18,Shenzhen Bay,24855,-10017,14838
2024-03-19,Express Rail Link West Kowloon,11267,-11715,-448
2024-03-19,Hung Hom,0,0,0
2024-03-19,Lo Wu,55745,-9953,45792
2024-03-19,Lok Ma Chau Spur Line,47211,-10505,36706
2024-03-19,Heung Yuen Wai,23196,-10099,13097
2024-03-19,Lok Ma Chau,9457,-1966,7491
2024-03-19,Man Kam To,1455,-329,1126
2024-03-19,Sha Tau Kok,0,0,0
2024-03-19,Shenzhen Bay,23197,-9260,13937
2024-03-20,Express Rail Link West Kowloon,12762,-12573,189
2024-03-20,Hung Hom,0,0,0
2024-03-20,Lo Wu,56765,-10703,46062
2024-03-20,Lok Ma Chau Spur Line,48885,-11675,37210
2024-03-20,Heung Yuen Wai,24016,-10644,13372
2024-03-20,Lok Ma Chau,8349,-2152,6197
2024-03-20,Man Kam To,1491,-422,1069
2024-03-20,Sha Tau Kok,0,0,0
2024-03-20,Shenzhen Bay,24368,-8989,15379
2024-03-21,Express Rail Link West Kowloon,13644,-13240,404
2024-03-21,Hung Hom,0,0,0
2024-03-21,Lo Wu,57094,-10356,46738
2024-03-21,Lok Ma Chau Spur Line,50079,-11727,38352
2024-03-21,Heung Yuen Wai,26017,-9287,16730
2024-03-21,Lok Ma Chau,8057,-2104,5953
2024-03-21,Man Kam To,1495,-284,1211
2024-03-21,Sha Tau Kok,0,0,0
2024-03-21,Shenzhen Bay,26060,-9081,16979
2024-03-22,Express Rail Link West Kowloon,21350,-19759,1591
2024-03-22,Hung Hom,0,0,0
2024-03-22,Lo Wu,71436,-12900,58536
2024-03-22,Lok Ma Chau Spur Line,61614,-14082,47532
2024-03-22,Heung Yuen Wai,28354,-8776,19578
2024-03-22,Lok Ma Chau,10687,-2661,8026
2024-03-22,Man Kam To,1665,-364,1301
2024-03-22,Sha Tau Kok,0,0,0
2024-03-22,Shenzhen Bay,34448,-11213,23235
2024-03-23,Express Rail Link West Kowloon,25705,-33165,-7460
2024-03-23,Hung Hom,0,0,0
2024-03-23,Lo Wu,97661,-20265,77396
2024-03-23,Lok Ma Chau Spur Line,85772,-28000,57772
2024-03-23,Heung Yuen Wai,38187,-11424,26763
2024-03-23,Lok Ma Chau,15778,-3275,12503
2024-03-23,Man Kam To,1623,-1093,530
2024-03-23,Sha Tau Kok,0,0,0
2024-03-23,Shenzhen Bay,47088,-18098,28990
2024-03-24,Express Rail Link West Kowloon,15793,-18267,-2474
2024-03-24,Hung Hom,0,0,0
2024-03-24,Lo Wu,69128,-14649,54479
2024-03-24,Lok Ma Chau Spur Line,61708,-18789,42919
2024-03-24,Heung Yuen Wai,31423,-12715,18708
2024-03-24,Lok Ma Chau,11918,-2472,9446
2024-03-24,Man Kam To,1066,-457,609
2024-03-24,Sha Tau Kok,0,0,0
2024-03-24,Shenzhen Bay,34236,-12132,22104
2024-03-25,Express Rail Link West Kowloon,17618,-12826,4792
2024-03-25,Hung Hom,0,0,0
2024-03-25,Lo Wu,61113,-11596,49517
2024-03-25,Lok Ma Chau Spur Line,51486,-11464,40022
2024-03-25,Heung Yuen Wai,26026,-10836,15190
2024-03-25,Lok Ma Chau,8714,-2831,5883
2024-03-25,Man Kam To,1288,-366,922
2024-03-25,Sha Tau Kok,0,0,0
2024-03-25,Shenzhen Bay,27338,-8885,18453
2024-03-26,Express Rail Link West Kowloon,19025,-12935,6090
2024-03-26,Hung Hom,0,0,0
2024-03-26,Lo Wu,63726,-11174,52552
2024-03-26,Lok Ma Chau Spur Line,54085,-11215,42870
2024-03-26,Heung Yuen Wai,26733,-9484,17249
2024-03-26,Lok Ma Chau,8855,-2051,6804
2024-03-26,Man Kam To,1477,-338,1139
2024-03-26,Sha Tau Kok,0,0,0
2024-03-26,Shenzhen Bay,29579,-9031,20548
2024-03-27,Express Rail Link West Kowloon,31369,-12835,18534
2024-03-27,Hung Hom,0,0,0
2024-03-27,Lo Wu,71870,-10640,61230
2024-03-27,Lok Ma Chau Spur Line,61913,-11070,50843
2024-03-27,Heung Yuen Wai,27827,-10598,17229
2024-03-27,Lok Ma Chau,10218,-2173,8045
2024-03-27,Man Kam To,1404,-348,1056
2024-03-27,Sha Tau Kok,0,0,0
2024-03-27,Shenzhen Bay,37648,-8482,29166
2024-03-28,Express Rail Link West Kowloon,59037,-13297,45740
2024-03-28,Hung Hom,0,0,0
2024-03-28,Lo Wu,114544,-10223,104321
2024-03-28,Lok Ma Chau Spur Line,96646,-11126,85520
2024-03-28,Heung Yuen Wai,33024,-9149,23875
2024-03-28,Lok Ma Chau,16494,-2033,14461
2024-03-28,Man Kam To,1634,-390,1244
2024-03-28,Sha Tau Kok,0,0,0
2024-03-28,Shenzhen Bay,61747,-8390,53357
2024-03-29,Express Rail Link West Kowloon,59186,-13111,46075
2024-03-29,Hung Hom,0,0,0
2024-03-29,Lo Wu,155071,-9003,146068
2024-03-29,Lok Ma Chau Spur Line,144020,-10441,133579
2024-03-29,Heung Yuen Wai,48258,-5013,43245
2024-03-29,Lok Ma Chau,28580,-1705,26875
2024-03-29,Man Kam To,3492,-290,3202
2024-03-29,Sha Tau Kok,0,0,0
2024-03-29,Shenzhen Bay,85269,-7757,77512
2024-03-30,Express Rail Link West Kowloon,43605,-27361,16244
2024-03-30,Hung Hom,0,0,0
2024-03-30,Lo Wu,96339,-14501,81838
2024-03-30,Lok Ma Chau Spur Line,89142,-20560,68582
2024-03-30,Heung Yuen Wai,35643,-7131,28512
2024-03-30,Lok Ma Chau,18485,-2452,16033
2024-03-30,Man Kam To,1636,-467,1169
2024-03-30,Sha Tau Kok,0,0,0
2024-03-30,Shenzhen Bay,55258,-13238,42020
2024-03-31,Express Rail Link West Kowloon,29214,-12919,16295
2024-03-31,Hung Hom,0,0,0
2024-03-31,Lo Wu,72118,-10297,61821
2024-03-31,Lok Ma Chau Spur Line,73384,-12752,60632
2024-03-31,Heung Yuen Wai,30112,-6402,23710
2024-03-31,Lok Ma Chau,14255,-1786,12469
2024-03-31,Man Kam To,959,-313,646
2024-03-31,Sha Tau Kok,0,0,0
2024-03-31,Shenzhen Bay,40304,-7921,32383
2024-04-01,Express Rail Link West Kowloon,23090,-8301,14789
2024-04-01,Hung Hom,0,0,0
2024-04-01,Lo Wu,50744,-8716,42028
2024-04-01,Lok Ma Chau Spur Line,43779,-8667,35112
2024-04-01,Heung Yuen Wai,17660,-3903,13757
2024-04-01,Lok Ma Chau,9536,-1826,7710
2024-04-01,Man Kam To,885,-270,615
2024-04-01,Sha Tau Kok,0,0,0
2024-04-01,Shenzhen Bay,25389,-6205,19184
2024-04-02,Express Rail Link West Kowloon,23090,-11220,11870
2024-04-02,Hung Hom,0,0,0
2024-04-02,Lo Wu,63472,-9244,54228
2024-04-02,Lok Ma Chau Spur Line,51252,-9676,41576
2024-04-02,Heung Yuen Wai,23328,-3449,19879
2024-04-02,Lok Ma Chau,8891,-2171,6720
2024-04-02,Man Kam To,937,-279,658
2024-04-02,Sha Tau Kok,0,0,0
2024-04-02,Shenzhen Bay,28752,-7434,21318
2024-04-03,Express Rail Link West Kowloon,28283,-14331,13952
2024-04-03,Hung Hom,0,0,0
2024-04-03,Lo Wu,90071,-10434,79637
2024-04-03,Lok Ma Chau Spur Line,61218,-10607,50611
2024-04-03,Heung Yuen Wai,26047,-3912,22135
2024-04-03,Lok Ma Chau,11987,-2391,9596
2024-04-03,Man Kam To,1212,-299,913
2024-04-03,Sha Tau Kok,0,0,0
2024-04-03,Shenzhen Bay,44808,-9297,35511
2024-04-04,Express Rail Link West Kowloon,19487,-39096,-19609
2024-04-04,Hung Hom,0,0,0
2024-04-04,Lo Wu,63419,-26583,36836
2024-04-04,Lok Ma Chau Spur Line,55131,-35544,19587
2024-04-04,Heung Yuen Wai,25778,-8626,17152
2024-04-04,Lok Ma Chau,12273,-4208,8065
2024-04-04,Man Kam To,1181,-772,409
2024-04-04,Sha Tau Kok,0,0,0
2024-04-04,Shenzhen Bay,35517,-20163,15354
2024-04-05,Express Rail Link West Kowloon,16171,-30378,-14207
2024-04-05,Hung Hom,0,0,0
2024-04-05,Lo Wu,60590,-24973,35617
2024-04-05,Lok Ma Chau Spur Line,51403,-34478,16925
2024-04-05,Heung Yuen Wai,23187,-7293,15894
2024-04-05,Lok Ma Chau,9193,-3689,5504
2024-04-05,Man Kam To,1035,-815,220
2024-04-05,Sha Tau Kok,0,0,0
2024-04-05,Shenzhen Bay,30849,-19698,11151
2024-04-06,Express Rail Link West Kowloon,18486,-14334,4152
2024-04-06,Hung Hom,0,0,0
2024-04-06,Lo Wu,72618,-10384,62234
2024-04-06,Lok Ma Chau Spur Line,61631,-11785,49846
2024-04-06,Heung Yuen Wai,26900,-4361,22539
2024-04-06,Lok Ma Chau,12702,-1732,10970
2024-04-06,Man Kam To,1112,-257,855
2024-04-06,Sha Tau Kok,0,0,0
2024-04-06,Shenzhen Bay,33730,-8751,24979
2024-04-07,Express Rail Link West Kowloon,10563,-10029,534
2024-04-07,Hung Hom,0,0,0
2024-04-07,Lo Wu,56942,-10352,46590
2024-04-07,Lok Ma Chau Spur Line,47937,-10865,37072
2024-04-07,Heung Yuen Wai,25037,-5339,19698
2024-04-07,Lok Ma Chau,10524,-1896,8628
2024-04-07,Man Kam To,952,-278,674
2024-04-07,Sha Tau Kok,0,0,0
2024-04-07,Shenzhen Bay,26666,-8311,18355
2024-04-08,Express Rail Link West Kowloon,12617,-12956,-339
2024-04-08,Hung Hom,0,0,0
2024-04-08,Lo Wu,56048,-11459,44589
2024-04-08,Lok Ma Chau Spur Line,47614,-10857,36757
2024-04-08,Heung Yuen Wai,23473,-6772,16701
2024-04-08,Lok Ma Chau,8637,-2961,5676
2024-04-08,Man Kam To,1402,-333,1069
2024-04-08,Sha Tau Kok,0,0,0
2024-04-08,Shenzhen Bay,25115,-8742,16373
2024-04-09,Express Rail Link West Kowloon,11511,-11741,-230
2024-04-09,Hung Hom,0,0,0
2024-04-09,Lo Wu,55690,-10328,45362
2024-04-09,Lok Ma Chau Spur Line,47396,-10725,36671
2024-04-09,Heung Yuen Wai,23761,-10175,13586
2024-04-09,Lok Ma Chau,8182,-2135,6047
2024-04-09,Man Kam To,1432,-379,1053
2024-04-09,Sha Tau Kok,0,0,0
2024-04-09,Shenzhen Bay,23740,-8790,14950
2024-04-10,Express Rail Link West Kowloon,12273,-15118,-2845
2024-04-10,Hung Hom,0,0,0
2024-04-10,Lo Wu,57925,-11275,46650
2024-04-10,Lok Ma Chau Spur Line,49313,-11901,37412
2024-04-10,Heung Yuen Wai,25237,-11373,13864
2024-04-10,Lok Ma Chau,8505,-3373,5132
2024-04-10,Man Kam To,1515,-407,1108
2024-04-10,Sha Tau Kok,0,0,0
2024-04-10,Shenzhen Bay,25124,-12496,12628
2024-04-11,Express Rail Link West Kowloon,13028,-20400,-7372
2024-04-11,Hung Hom,0,0,0
2024-04-11,Lo Wu,56593,-11072,45521
2024-04-11,Lok Ma Chau Spur Line,49247,-12645,36602
2024-04-11,Heung Yuen Wai,26036,-11894,14142
2024-04-11,Lok Ma Chau,8853,-2957,5896
2024-04-11,Man Kam To,1472,-359,1113
2024-04-11,Sha Tau Kok,0,0,0
2024-04-11,Shenzhen Bay,26800,-10731,16069
2024-04-12,Express Rail Link West Kowloon,22102,-20463,1639
2024-04-12,Hung Hom,0,0,0
2024-04-12,Lo Wu,73139,-13295,59844
2024-04-12,Lok Ma Chau Spur Line,62075,-14570,47505
2024-04-12,Heung Yuen Wai,29280,-9654,19626
2024-04-12,Lok Ma Chau,11469,-3620,7849
2024-04-12,Man Kam To,1752,-400,1352
2024-04-12,Sha Tau Kok,0,0,0
2024-04-12,Shenzhen Bay,41812,-13548,28264
2024-04-13,Express Rail Link West Kowloon,23849,-29596,-5747
2024-04-13,Hung Hom,0,0,0
2024-04-13,Lo Wu,102340,-20634,81706
2024-04-13,Lok Ma Chau Spur Line,91068,-28696,62372
2024-04-13,Heung Yuen Wai,41130,-12219,28911
2024-04-13,Lok Ma Chau,16649,-3716,12933
2024-04-13,Man Kam To,1720,-604,1116
2024-04-13,Sha Tau Kok,0,0,0
2024-04-13,Shenzhen Bay,53679,-19055,34624
2024-04-14,Express Rail Link West Kowloon,12627,-17585,-4958
2024-04-14,Hung Hom,0,0,0
2024-04-14,Lo Wu,68976,-15034,53942
2024-04-14,Lok Ma Chau Spur Line,61641,-18542,43099
2024-04-14,Heung Yuen Wai,33430,-13169,20261
2024-04-14,Lok Ma Chau,12313,-2521,9792
2024-04-14,Man Kam To,1164,-504,660
2024-04-14,Sha Tau Kok,0,0,0
2024-04-14,Shenzhen Bay,35088,-11642,23446
2024-04-15,Express Rail Link West Kowloon,12705,-14261,-1556
2024-04-15,Hung Hom,0,0,0
2024-04-15,Lo Wu,58672,-12385,46287
2024-04-15,Lok Ma Chau Spur Line,50222,-11731,38491
2024-04-15,Heung Yuen Wai,24994,-11293,13701
2024-04-15,Lok Ma Chau,8287,-2797,5490
2024-04-15,Man Kam To,1785,-338,1447
2024-04-15,Sha Tau Kok,0,0,0
2024-04-15,Shenzhen Bay,24946,-9472,15474
2024-04-16,Express Rail Link West Kowloon,12002,-12619,-617
2024-04-16,Hung Hom,0,0,0
2024-04-16,Lo Wu,57579,-11532,46047
2024-04-16,Lok Ma Chau Spur Line,49949,-11600,38349
2024-04-16,Heung Yuen Wai,25081,-9797,15284
2024-04-16,Lok Ma Chau,8317,-2267,6050
2024-04-16,Man Kam To,1603,-324,1279
2024-04-16,Sha Tau Kok,0,0,0
2024-04-16,Shenzhen Bay,24257,-8993,15264
2024-04-17,Express Rail Link West Kowloon,12710,-12632,78
2024-04-17,Hung Hom,0,0,0
2024-04-17,Lo Wu,58106,-10953,47153
2024-04-17,Lok Ma Chau Spur Line,49764,-11367,38397
2024-04-17,Heung Yuen Wai,24548,-11197,13351
2024-04-17,Lok Ma Chau,8217,-2993,5224
2024-04-17,Man Kam To,1558,-401,1157
2024-04-17,Sha Tau Kok,0,0,0
2024-04-17,Shenzhen Bay,24822,-11561,13261
2024-04-18,Express Rail Link West Kowloon,12682,-15061,-2379
2024-04-18,Hung Hom,0,0,0
2024-04-18,Lo Wu,56875,-10449,46426
2024-04-18,Lok Ma Chau Spur Line,48262,-10974,37288
2024-04-18,Heung Yuen Wai,24169,-8271,15898
2024-04-18,Lok Ma Chau,8224,-2645,5579
2024-04-18,Man Kam To,1491,-314,1177
2024-04-18,Sha Tau Kok,0,0,0
2024-04-18,Shenzhen Bay,25457,-10774,14683
2024-04-19,Express Rail Link West Kowloon,21984,-17025,4959
2024-04-19,Hung Hom,0,0,0
2024-04-19,Lo Wu,71671,-11758,59913
2024-04-19,Lok Ma Chau Spur Line,63144,-12343,50801
2024-04-19,Heung Yuen Wai,27965,-6769,21196
2024-04-19,Lok Ma Chau,10990,-2901,8089
2024-04-19,Man Kam To,1822,-324,1498
2024-04-19,Sha Tau Kok,0,0,0
2024-04-19,Shenzhen Bay,36444,-11524,24920
2024-04-20,Express Rail Link West Kowloon,24403,-24783,-380
2024-04-20,Hung Hom,0,0,0
2024-04-20,Lo Wu,100703,-16240,84463
2024-04-20,Lok Ma Chau Spur Line,89163,-20499,68664
2024-04-20,Heung Yuen Wai,39723,-10627,29096
2024-04-20,Lok Ma Chau,16117,-2892,13225
2024-04-20,Man Kam To,1602,-580,1022
2024-04-20,Sha Tau Kok,0,0,0
2024-04-20,Shenzhen Bay,48942,-15741,33201
2024-04-21,Express Rail Link West Kowloon,11729,-11736,-7
2024-04-21,Hung Hom,0,0,0
2024-04-21,Lo Wu,57802,-9972,47830
2024-04-21,Lok Ma Chau Spur Line,50137,-10467,39670
2024-04-21,Heung Yuen Wai,24065,-11358,12707
2024-04-21,Lok Ma Chau,9418,-2211,7207
2024-04-21,Man Kam To,700,-223,477
2024-04-21,Sha Tau Kok,0,0,0
2024-04-21,Shenzhen Bay,24638,-8255,16383
2024-04-22,Express Rail Link West Kowloon,11868,-11035,833
2024-04-22,Hung Hom,0,0,0
2024-04-22,Lo Wu,53027,-10056,42971
2024-04-22,Lok Ma Chau Spur Line,45998,-9361,36637
2024-04-22,Heung Yuen Wai,20614,-9446,11168
2024-04-22,Lok Ma Chau,7659,-2614,5045
2024-04-22,Man Kam To,1466,-328,1138
2024-04-22,Sha Tau Kok,0,0,0
2024-04-22,Shenzhen Bay,22686,-7482,15204
2024-04-23,Express Rail Link West Kowloon,11457,-9525,1932
2024-04-23,Hung Hom,0,0,0
2024-04-23,Lo Wu,47162,-7992,39170
2024-04-23,Lok Ma Chau Spur Line,40201,-8346,31855
2024-04-23,Heung Yuen Wai,15883,-7368,8515
2024-04-23,Lok Ma Chau,7400,-2382,5018
2024-04-23,Man Kam To,1413,-214,1199
2024-04-23,Sha Tau Kok,0,0,0
2024-04-23,Shenzhen Bay,19077,-6572,12505
2024-04-24,Express Rail Link West Kowloon,12171,-10300,1871
2024-04-24,Hung Hom,0,0,0
2024-04-24,Lo Wu,54783,-9977,44806
2024-04-24,Lok Ma Chau Spur Line,47872,-10676,37196
2024-04-24,Heung Yuen Wai,22166,-10556,11610
2024-04-24,Lok Ma Chau,8066,-2208,5858
2024-04-24,Man Kam To,1546,-347,1199
2024-04-24,Sha Tau Kok,0,0,0
2024-04-24,Shenzhen Bay,23345,-7431,15914
2024-04-25,Express Rail Link West Kowloon,13378,-10918,2460
2024-04-25,Hung Hom,0,0,0
2024-04-25,Lo Wu,54120,-8772,45348
2024-04-25,Lok Ma Chau Spur Line,46212,-9228,36984
2024-04-25,Heung Yuen Wai,21348,-7440,13908
2024-04-25,Lok Ma Chau,7813,-1972,5841
2024-04-25,Man Kam To,1705,-275,1430
2024-04-25,Sha Tau Kok,0,0,0
2024-04-25,Shenzhen Bay,23493,-7632,15861
2024-04-26,Express Rail Link West Kowloon,20165,-13941,6224
2024-04-26,Hung Hom,0,0,0
2024-04-26,Lo Wu,64483,-9538,54945
2024-04-26,Lok Ma Chau Spur Line,55997,-10356,45641
2024-04-26,Heung Yuen Wai,23786,-5462,18324
2024-04-26,Lok Ma Chau,9963,-2960,7003
2024-04-26,Man Kam To,1607,-290,1317
2024-04-26,Sha Tau Kok,0,0,0
2024-04-26,Shenzhen Bay,31031,-10724,20307
2024-04-27,Express Rail Link West Kowloon,21494,-16165,5329
2024-04-27,Hung Hom,0,0,0
2024-04-27,Lo Wu,97035,-12266,84769
2024-04-27,Lok Ma Chau Spur Line,88347,-15403,72944
2024-04-27,Heung Yuen Wai,39598,-6500,33098
2024-04-27,Lok Ma Chau,16152,-3384,12768
2024-04-27,Man Kam To,1703,-414,1289
2024-04-27,Sha Tau Kok,0,0,0
2024-04-27,Shenzhen Bay,45689,-14090,31599
2024-04-28,Express Rail Link West Kowloon,12134,-14210,-2076
2024-04-28,Hung Hom,0,0,0
2024-04-28,Lo Wu,67619,-11177,56442
2024-04-28,Lok Ma Chau Spur Line,61851,-11410,50441
2024-04-28,Heung Yuen Wai,30520,-6300,24220
2024-04-28,Lok Ma Chau,11707,-3036,8671
2024-04-28,Man Kam To,908,-342,566
2024-04-28,Sha Tau Kok,0,0,0
2024-04-28,Shenzhen Bay,32905,-11610,21295
2024-04-29,Express Rail Link West Kowloon,11625,-17307,-5682
2024-04-29,Hung Hom,0,0,0
2024-04-29,Lo Wu,62431,-12548,49883
2024-04-29,Lok Ma Chau Spur Line,53097,-13174,39923
2024-04-29,Heung Yuen Wai,27279,-5012,22267
2024-04-29,Lok Ma Chau,8849,-4757,4092
2024-04-29,Man Kam To,1565,-417,1148
2024-04-29,Sha Tau Kok,0,0,0
2024-04-29,Shenzhen Bay,26521,-13324,13197
2024-04-30,Express Rail Link West Kowloon,14404,-26053,-11649
2024-04-30,Hung Hom,0,0,0
2024-04-30,Lo Wu,75033,-15318,59715
2024-04-30,Lok Ma Chau Spur Line,59031,-15347,43684
2024-04-30,Heung Yuen Wai,27040,-5208,21832
2024-04-30,Lok Ma Chau,11586,-6567,5019
2024-04-30,Man Kam To,1699,-472,1227
2024-04-30,Sha Tau Kok,0,0,0
2024-04-30,Shenzhen Bay,29270,-18850,10420
2024-05-01,Express Rail Link West Kowloon,11052,-47992,-36940
2024-05-01,Hung Hom,0,0,0
2024-05-01,Lo Wu,46798,-28051,18747
2024-05-01,Lok Ma Chau Spur Line,39174,-29948,9226
2024-05-01,Heung Yuen Wai,19898,-9698,10200
2024-05-01,Lok Ma Chau,9060,-8524,536
2024-05-01,Man Kam To,842,-948,-106
2024-05-01,Sha Tau Kok,0,0,0
2024-05-01,Shenzhen Bay,19544,-25843,-6299
2024-05-02,Express Rail Link West Kowloon,9073,-38501,-29428
2024-05-02,Hung Hom,0,0,0
2024-05-02,Lo Wu,46422,-34142,12280
2024-05-02,Lok Ma Chau Spur Line,39254,-42589,-3335
2024-05-02,Heung Yuen Wai,17465,-11879,5586
2024-05-02,Lok Ma Chau,6950,-6380,570
2024-05-02,Man Kam To,1455,-968,487
2024-05-02,Sha Tau Kok,0,0,0
2024-05-02,Shenzhen Bay,19141,-25571,-6430
2024-05-03,Express Rail Link West Kowloon,12433,-36081,-23648
2024-05-03,Hung Hom,0,0,0
2024-05-03,Lo Wu,60471,-34934,25537
2024-05-03,Lok Ma Chau Spur Line,52525,-44421,8104
2024-05-03,Heung Yuen Wai,22433,-9527,12906
2024-05-03,Lok Ma Chau,9614,-4692,4922
2024-05-03,Man Kam To,1597,-1053,544
2024-05-03,Sha Tau Kok,0,0,0
2024-05-03,Shenzhen Bay,27611,-24393,3218
2024-05-04,Express Rail Link West Kowloon,15797,-28282,-12485
2024-05-04,Hung Hom,0,0,0
2024-05-04,Lo Wu,71996,-17471,54525
2024-05-04,Lok Ma Chau Spur Line,61428,-18815,42613
2024-05-04,Heung Yuen Wai,24245,-4454,19791
2024-05-04,Lok Ma Chau,11663,-2579,9084
2024-05-04,Man Kam To,1076,-423,653
2024-05-04,Sha Tau Kok,0,0,0
2024-05-04,Shenzhen Bay,28988,-11887,17101
2024-05-05,Express Rail Link West Kowloon,11677,-12629,-952
2024-05-05,Hung Hom,0,0,0
2024-05-05,Lo Wu,62587,-11566,51021
2024-05-05,Lok Ma Chau Spur Line,56071,-13471,42600
2024-05-05,Heung Yuen Wai,29460,-3674,25786
2024-05-05,Lok Ma Chau,11350,-1749,9601
2024-05-05,Man Kam To,889,-439,450
2024-05-05,Sha Tau Kok,0,0,0
2024-05-05,Shenzhen Bay,31071,-8898,22173
2024-05-06,Express Rail Link West Kowloon,12735,-12077,658
2024-05-06,Hung Hom,0,0,0
2024-05-06,Lo Wu,59685,-11011,48674
2024-05-06,Lok Ma Chau Spur Line,50330,-10210,40120
2024-05-06,Heung Yuen Wai,25487,-3531,21956
2024-05-06,Lok Ma Chau,8644,-2620,6024
2024-05-06,Man Kam To,1487,-337,1150
2024-05-06,Sha Tau Kok,0,0,0
2024-05-06,Shenzhen Bay,25860,-8235,17625
2024-05-07,Express Rail Link West Kowloon,11117,-13889,-2772
2024-05-07,Hung Hom,0,0,0
2024-05-07,Lo Wu,58295,-10761,47534
2024-05-07,Lok Ma Chau Spur Line,49400,-11366,38034
2024-05-07,Heung Yuen Wai,24993,-4560,20433
2024-05-07,Lok Ma Chau,8530,-2181,6349
2024-05-07,Man Kam To,1562,-342,1220
2024-05-07,Sha Tau Kok,0,0,0
2024-05-07,Shenzhen Bay,24352,-8702,15650
2024-05-08,Express Rail Link West Kowloon,13014,-11998,1016
2024-05-08,Hung Hom,0,0,0
2024-05-08,Lo Wu,58697,-10397,48300
2024-05-08,Lok Ma Chau Spur Line,49882,-10654,39228
2024-05-08,Heung Yuen Wai,24066,-6113,17953
2024-05-08,Lok Ma Chau,8721,-1974,6747
2024-05-08,Man Kam To,1463,-335,1128
2024-05-08,Sha Tau Kok,0,0,0
2024-05-08,Shenzhen Bay,24494,-7786,16708
2024-05-09,Express Rail Link West Kowloon,12931,-14243,-1312
2024-05-09,Hung Hom,0,0,0
2024-05-09,Lo Wu,59470,-11664,47806
2024-05-09,Lok Ma Chau Spur Line,51251,-12771,38480
2024-05-09,Heung Yuen Wai,26353,-6959,19394
2024-05-09,Lok Ma Chau,8722,-2162,6560
2024-05-09,Man Kam To,1581,-369,1212
2024-05-09,Sha Tau Kok,0,0,0
2024-05-09,Shenzhen Bay,25765,-9136,16629
2024-05-10,Express Rail Link West Kowloon,21481,-11022,10459
2024-05-10,Hung Hom,0,0,0
2024-05-10,Lo Wu,72830,-10324,62506
2024-05-10,Lok Ma Chau Spur Line,62911,-11301,51610
2024-05-10,Heung Yuen Wai,29641,-5494,24147
2024-05-10,Lok Ma Chau,11148,-1832,9316
2024-05-10,Man Kam To,1849,-341,1508
2024-05-10,Sha Tau Kok,0,0,0
2024-05-10,Shenzhen Bay,34578,-8371,26207
2024-05-11,Express Rail Link West Kowloon,25112,-11542,13570
2024-05-11,Hung Hom,0,0,0
2024-05-11,Lo Wu,106964,-10955,96009
2024-05-11,Lok Ma Chau Spur Line,98245,-12380,85865
2024-05-11,Heung Yuen Wai,43806,-6720,37086
2024-05-11,Lok Ma Chau,17351,-1763,15588
2024-05-11,Man Kam To,1794,-365,1429
